id_visitante,pais_origen,edad,genero,destino,region,fecha_visita,dias_estadia,gasto_total,medio_transporte
V1875,Francia,20,M,Miraflores,Lima,2024-04-27,5,3982.69,nan
V1876,Colombia,33,F,Monasterio de Santa Catalina,Arequipa,2023-07-06,6,3301.22,Auto
V1877,Perú,30,F,Valle Sagrado,Cusco,2025-09-01,12,2695.02,Auto
V1878,Colombia,23,F,Miraflores,Lima,2023-10-09,9,2616.59,Auto
V1879,Perú,51,M,Sillustani,Puno,2024-09-07,7,2221.25,Avión
V1880,Perú,69,M,Barranco,Lima,2025-07-30,8,394.51,Auto
V1881,México,49,F,Islas Ballestas,Ica,2023-09-12,15,3967.0,nan
V1882,Perú,53,M,Monasterio de Santa Catalina,Arequipa,2024-07-12,7,2643.97,Auto
V1883,Perú,54,M,Islas Uros,Puno,2025-03-29,8,1608.21,Bus
V1884,EE.UU.,40,M,Líneas de Nazca,Ica,2024-09-10,9,3734.95,nan
V1885,EE.UU.,37,F,Huacachina,Ica,2025-06-12,14,4423.88,nan
V1886,Chile,25,F,Centro Histórico,Lima,2023-01-15,3,2002.1,Auto
V1887,Perú,57,M,Monasterio de Santa Catalina,Arequipa,2025-05-31,14,1641.19,Avión
V1888,Perú,33,M,Cañón del Colca,Arequipa,2025-03-21,9,2097.52,Bus
V1889,Perú,65,F,Plaza de Armas,Arequipa,2024-04-07,3,522.19,Auto
V1890,Chile,46,M,Islas Ballestas,Ica,2025-07-24,5,3482.3,Bus
V1891,Perú,69,M,Machu Picchu,Cusco,2025-02-05,12,1515.7,Avión
V1892,Perú,48,M,Valle Sagrado,Cusco,2024-05-14,9,1330.1,Avión
V1893,Perú,19,F,Montaña 7 Colores,Cusco,2025-08-12,8,1615.39,Auto
V1894,Brasil,45,F,Islas Ballestas,Ica,2024-09-30,2,2714.23,Auto
V1895,Perú,34,M,Centro Histórico,Lima,2024-07-19,8,297.28,nan
V1896,Brasil,30,M,Sillustani,Puno,2024-01-06,2,1054.61,Tren
V1897,Perú,58,M,Sillustani,Puno,2025-09-06,1,1806.84,Tren
V1898,Perú,20,M,Líneas de Nazca,Ica,2023-06-03,13,2856.22,Avión
V1899,Perú,57,M,Líneas de Nazca,Ica,2023-06-10,2,594.7,Tren
V1900,Argentina,20,F,Líneas de Nazca,Ica,2023-03-22,9,3879.4,nan
V1901,Chile,57,M,Centro Histórico,Lima,2025-08-14,8,433.94,nan
V1902,España,40,M,Islas Uros,Puno,2023-04-24,9,4074.95,Bus
V1903,Perú,43,M,Cañón del Colca,Arequipa,2024-03-21,15,379.2,Bus
V1904,Perú,35,M,Barranco,Lima,2023-07-17,9,677.52,Bus
V1905,Colombia,46,M,Lago Titicaca,Puno,2025-05-04,11,2321.59,Tren
V1906,Perú,34,F,Monasterio de Santa Catalina,Arequipa,2025-05-08,13,1776.5,Avión
V1907,Perú,63,M,Líneas de Nazca,Ica,2024-06-20,9,291.62,Tren
V1908,Alemania,55,M,Machu Picchu,Cusco,2023-10-31,10,2024.69,Auto
V1909,Brasil,52,M,Machu Picchu,Cusco,2024-02-16,13,3144.29,Tren
V1910,Perú,62,F,Barranco,Lima,2024-12-09,7,1532.25,Auto
V1911,Perú,27,M,Valle Sagrado,Cusco,2024-06-06,11,533.08,Auto
V1912,EE.UU.,70,F,Cañón del Colca,Arequipa,2023-02-22,11,2859.74,Auto
V1913,España,60,F,Monasterio de Santa Catalina,Arequipa,2024-05-23,12,4064.06,Auto
V1914,Perú,62,F,Machu Picchu,Cusco,2023-11-30,14,924.95,Avión
V1915,Perú,52,F,Islas Ballestas,Ica,2024-12-06,1,762.17,Auto
V1916,EE.UU.,65,M,Líneas de Nazca,Ica,2025-03-16,1,3326.31,Auto
V1917,Perú,23,M,Centro Histórico,Lima,2024-06-20,7,2813.72,Avión
V1918,Francia,53,F,Lago Titicaca,Puno,2023-04-23,2,542.83,nan
V1919,Perú,28,M,Sillustani,Puno,2024-01-10,3,1933.04,Bus
V1920,Perú,70,M,Monasterio de Santa Catalina,Arequipa,2024-10-25,6,967.01,nan
V1921,Chile,48,F,Valle Sagrado,Cusco,2024-05-16,6,1812.34,nan
V1922,Chile,21,F,Sillustani,Puno,2024-12-16,14,4490.11,Avión
V1923,EE.UU.,37,M,Montaña 7 Colores,Cusco,2024-03-12,15,1936.92,nan
V1924,Perú,48,F,Miraflores,Lima,2024-10-30,6,1187.99,Avión
V1925,Colombia,63,F,Valle Sagrado,Cusco,2023-01-28,8,1395.62,Auto
V1926,Chile,52,M,Montaña 7 Colores,Cusco,2024-07-29,2,989.57,Auto
V1927,Francia,56,M,Miraflores,Lima,2025-09-25,14,1670.59,Bus
V1928,Perú,30,F,Barranco,Lima,2023-05-12,15,1621.55,nan
V1929,Alemania,63,M,Montaña 7 Colores,Cusco,2025-04-22,8,2265.63,Auto
V1930,Perú,19,F,Valle Sagrado,Cusco,2024-06-07,14,1084.72,nan
V1931,Colombia,52,M,Islas Ballestas,Ica,2023-10-18,9,2004.32,nan
V1932,España,21,M,Miraflores,Lima,2024-12-22,9,600.89,Tren
V1933,Perú,40,M,Miraflores,Lima,2023-11-23,4,1755.16,nan
V1934,México,51,F,Machu Picchu,Cusco,2023-04-20,13,1393.98,Avión
V1935,Perú,51,M,Machu Picchu,Cusco,2023-07-30,4,2195.06,Tren
V1936,España,44,M,Cañón del Colca,Arequipa,2023-01-15,10,3760.38,Bus
V1937,EE.UU.,30,M,Plaza de Armas,Arequipa,2025-06-24,12,2332.12,Avión
V1938,España,38,M,Machu Picchu,Cusco,2023-04-23,15,2889.45,Auto
V1939,España,32,F,Barranco,Lima,2023-12-01,2,3932.31,nan
V1940,EE.UU.,27,F,Cañón del Colca,Arequipa,2023-10-09,14,566.45,Bus
V1941,Perú,28,F,Monasterio de Santa Catalina,Arequipa,2023-12-10,5,2843.39,Bus
V1942,Francia,45,F,Islas Ballestas,Ica,2024-02-01,4,2194.25,Avión
V1943,México,63,M,Miraflores,Lima,2025-01-14,13,573.04,Auto
V1944,EE.UU.,51,F,Plaza de Armas,Arequipa,2024-02-27,7,1866.69,nan
V1945,Perú,54,M,Machu Picchu,Cusco,2024-02-13,8,985.43,Bus
V1946,Argentina,63,F,Islas Ballestas,Ica,2023-05-08,1,323.39,Auto
V1947,Perú,55,F,Montaña 7 Colores,Cusco,2025-08-01,2,2430.88,nan
V1948,España,44,M,Valle Sagrado,Cusco,2023-05-10,15,1525.19,Avión
V1949,Perú,55,M,Machu Picchu,Cusco,2024-09-20,15,2922.48,Tren
V1950,España,27,F,Montaña 7 Colores,Cusco,2025-05-30,5,441.45,nan
V1951,Perú,21,M,Plaza de Armas,Arequipa,2024-07-06,4,852.6,Tren
V1952,Perú,39,M,Lago Titicaca,Puno,2024-08-18,8,2766.52,nan
V1953,España,31,F,Monasterio de Santa Catalina,Arequipa,2023-04-19,1,3224.68,Auto
V1954,Perú,49,M,Monasterio de Santa Catalina,Arequipa,2023-04-19,10,926.24,Tren
V1955,Alemania,32,M,Barranco,Lima,2024-03-27,2,3805.94,Bus
V1956,EE.UU.,48,M,Barranco,Lima,2023-05-08,9,1320.06,Avión
V1957,Perú,55,F,Valle Sagrado,Cusco,2023-01-15,12,2733.02,Avión
V1958,Chile,67,M,Miraflores,Lima,2025-03-16,12,4421.95,Bus
V1959,Perú,25,M,Huacachina,Ica,2024-04-24,13,2856.29,Tren
V1960,Perú,58,F,Lago Titicaca,Puno,2024-01-06,3,502.88,Auto
V1961,Perú,44,F,Huacachina,Ica,2023-12-01,12,1643.22,Tren
V1962,Perú,62,M,Barranco,Lima,2023-06-13,4,1572.73,Avión
V1963,Alemania,44,F,Sillustani,Puno,2023-02-20,10,4207.05,Bus
V1964,Chile,32,M,Huacachina,Ica,2024-03-03,10,4437.55,Bus
V1965,México,64,F,Lago Titicaca,Puno,2025-04-24,12,972.01,nan
V1966,Chile,64,F,Huacachina,Ica,2023-01-19,4,530.37,Tren
V1967,Perú,43,M,Sillustani,Puno,2025-08-08,14,2185.15,Tren
V1968,Perú,68,M,Barranco,Lima,2025-01-01,15,535.92,nan
V1969,EE.UU.,34,M,Islas Uros,Puno,2025-09-12,7,2561.18,Bus
V1970,Perú,30,F,Plaza de Armas,Arequipa,2023-02-02,9,1357.88,Tren
V1971,Perú,57,F,Huacachina,Ica,2024-07-01,6,261.96,nan
V1972,Chile,19,M,Islas Uros,Puno,2025-04-18,10,1249.59,Avión
V1973,Perú,44,M,Monasterio de Santa Catalina,Arequipa,2025-08-27,4,2016.47,Auto
V1974,Francia,38,F,Huacachina,Ica,2024-08-12,2,2328.83,Bus
V1975,México,61,F,Centro Histórico,Lima,2023-12-13,11,1361.51,nan
V1976,Perú,46,M,Lago Titicaca,Puno,2024-02-27,15,2171.15,Tren
V1977,Chile,63,F,Barranco,Lima,2023-08-09,2,1444.17,Avión
V1978,Brasil,22,M,Sillustani,Puno,2023-05-17,15,3645.59,Avión
V1979,España,50,F,Valle Sagrado,Cusco,2023-06-24,4,3677.21,Auto
V1980,España,69,M,Islas Uros,Puno,2025-07-11,5,4148.86,Tren
V1981,Perú,22,M,Machu Picchu,Cusco,2023-10-12,6,1900.13,Auto
V1982,Perú,34,M,Montaña 7 Colores,Cusco,2023-07-16,9,2943.38,Avión
V1983,Francia,41,M,Centro Histórico,Lima,2023-06-03,7,2180.52,nan
V1984,EE.UU.,47,F,Plaza de Armas,Arequipa,2025-07-31,4,2815.51,Auto
V1985,España,54,M,Cañón del Colca,Arequipa,2024-03-22,12,3317.5,Avión
V1986,México,34,F,Centro Histórico,Lima,2025-02-23,4,428.34,Auto
V1987,Perú,28,F,Machu Picchu,Cusco,2023-04-01,1,962.21,nan
V1988,EE.UU.,57,M,Islas Uros,Puno,2025-09-30,12,2154.33,Auto
V1989,Perú,66,M,Islas Ballestas,Ica,2023-08-05,4,2722.2,Tren
V1990,Perú,34,F,Centro Histórico,Lima,2023-10-09,13,2663.99,Avión
V1991,Brasil,64,M,Huacachina,Ica,2025-01-28,12,3538.67,Bus
V1992,Perú,67,M,Islas Ballestas,Ica,2025-09-03,4,1812.18,Tren
V1993,Francia,56,F,Montaña 7 Colores,Cusco,2024-02-19,7,3575.39,Tren
V1994,Perú,45,M,Líneas de Nazca,Ica,2024-05-10,7,324.9,Avión
V1995,Perú,48,F,Centro Histórico,Lima,2024-09-05,6,2391.74,Auto
V1996,España,30,M,Machu Picchu,Cusco,2024-11-02,12,4431.22,Tren
V1997,España,54,M,Montaña 7 Colores,Cusco,2023-01-06,1,1490.31,Bus
V1998,Perú,54,M,Líneas de Nazca,Ica,2023-11-15,13,981.86,Tren
V1999,Perú,43,M,Cañón del Colca,Arequipa,2024-07-15,8,1242.7,Avión
V2000,Perú,35,M,Centro Histórico,Lima,2025-03-14,5,2369.38,Tren
V2001,EE.UU.,27,F,Islas Uros,Puno,2025-08-30,9,1111.41,nan
V2002,Perú,54,F,Islas Uros,Puno,2024-05-13,11,268.49,Bus
V2003,EE.UU.,54,F,Islas Ballestas,Ica,2025-05-02,6,1411.52,Auto
V2004,Colombia,51,M,Plaza de Armas,Arequipa,2025-02-28,7,2764.95,Avión
V2005,Chile,48,M,Plaza de Armas,Arequipa,2023-01-03,5,1960.02,Auto
V2006,Chile,60,M,Montaña 7 Colores,Cusco,2023-02-20,8,705.23,Avión
V2007,Colombia,27,F,Centro Histórico,Lima,2025-02-25,14,3643.51,nan
V2008,Perú,34,M,Plaza de Armas,Arequipa,2025-08-18,11,2640.36,nan
V2009,Francia,38,F,Montaña 7 Colores,Cusco,2023-05-05,8,1358.82,Auto
V2010,México,69,M,Lago Titicaca,Puno,2024-07-30,10,3008.45,nan
V2011,Colombia,29,M,Cañón del Colca,Arequipa,2023-08-07,6,2037.3,Tren
V2012,Perú,53,M,Islas Uros,Puno,2025-07-04,12,1900.17,Auto
V2013,Chile,56,F,Machu Picchu,Cusco,2024-04-28,5,2917.65,Tren
V2014,México,65,M,Centro Histórico,Lima,2025-01-21,13,3182.93,Tren
V2015,Perú,43,F,Islas Uros,Puno,2024-02-20,5,1260.44,Bus
V2016,EE.UU.,56,F,Montaña 7 Colores,Cusco,2025-05-10,14,949.74,nan
V2017,Perú,36,F,Islas Uros,Puno,2025-03-02,9,1054.88,Tren
V2018,Perú,29,M,Monasterio de Santa Catalina,Arequipa,2024-12-05,4,2143.34,Avión
V2019,EE.UU.,36,M,Lago Titicaca,Puno,2023-10-16,4,3818.48,Auto
V2020,Perú,53,F,Lago Titicaca,Puno,2025-02-19,1,363.21,Avión
V2021,España,36,M,Miraflores,Lima,2023-08-22,1,1623.1,nan
V2022,Perú,30,M,Montaña 7 Colores,Cusco,2024-08-06,2,2512.47,nan
V2023,Perú,60,F,Islas Uros,Puno,2025-01-11,4,879.18,Tren
V2024,Perú,34,M,Cañón del Colca,Arequipa,2024-05-11,12,2788.81,Tren
V2025,Chile,28,F,Monasterio de Santa Catalina,Arequipa,2024-03-10,2,2684.3,Avión
V2026,Chile,42,M,Plaza de Armas,Arequipa,2025-09-29,14,2477.6,Avión
V2027,Perú,18,F,Islas Uros,Puno,2025-06-30,8,2804.86,Avión
V2028,España,66,M,Líneas de Nazca,Ica,2025-07-11,13,3427.84,Bus
V2029,Colombia,63,F,Lago Titicaca,Puno,2023-06-19,8,2467.06,Bus
V2030,Chile,24,F,Plaza de Armas,Arequipa,2025-09-04,13,1989.24,Auto
V2031,Perú,50,F,Cañón del Colca,Arequipa,2024-09-18,10,2700.71,Avión
V2032,Perú,64,F,Montaña 7 Colores,Cusco,2023-09-10,13,2941.8,Auto
V2033,Perú,23,F,Líneas de Nazca,Ica,2024-05-10,13,424.53,Auto
V2034,Argentina,56,F,Barranco,Lima,2024-06-01,6,3435.31,Bus
V2035,Perú,70,M,Barranco,Lima,2024-04-30,10,1946.32,Tren
V2036,Alemania,38,F,Islas Ballestas,Ica,2025-04-03,3,3425.46,Tren
V2037,EE.UU.,61,M,Centro Histórico,Lima,2024-10-06,5,1328.05,Tren
V2038,Perú,52,M,Barranco,Lima,2024-12-23,14,2512.56,Auto
V2039,Perú,35,F,Miraflores,Lima,2024-06-20,5,1906.71,Tren
V2040,España,21,M,Líneas de Nazca,Ica,2023-11-16,1,1135.33,Tren
V2041,Brasil,26,F,Lago Titicaca,Puno,2023-03-12,3,2038.43,Tren
V2042,Perú,51,F,Islas Uros,Puno,2024-10-13,7,1825.47,Auto
V2043,Perú,40,M,Líneas de Nazca,Ica,2024-09-25,8,391.73,Tren
V2044,México,68,M,Montaña 7 Colores,Cusco,2024-02-03,4,2794.35,Tren
V2045,Argentina,27,M,Montaña 7 Colores,Cusco,2023-01-22,2,4023.63,Avión
V2046,EE.UU.,34,M,Machu Picchu,Cusco,2023-12-14,10,3959.54,Avión
V2047,Perú,29,F,Huacachina,Ica,2024-11-19,15,947.08,Auto
V2048,Chile,37,M,Huacachina,Ica,2024-01-13,15,3620.12,Tren
V2049,Perú,60,F,Monasterio de Santa Catalina,Arequipa,2024-02-04,11,896.89,Bus
V2050,Perú,57,F,Islas Uros,Puno,2024-11-24,3,1214.06,nan
V2051,México,55,F,Islas Uros,Puno,2023-11-18,2,3069.56,nan
V2052,Chile,30,F,Barranco,Lima,2023-12-16,9,3343.45,nan
V2053,Perú,67,F,Islas Ballestas,Ica,2023-09-02,12,467.09,Auto
V2054,Perú,50,M,Barranco,Lima,2023-12-31,13,2372.41,Bus
V2055,EE.UU.,66,F,Valle Sagrado,Cusco,2024-10-27,1,3679.89,Auto
V2056,Perú,57,M,Líneas de Nazca,Ica,2024-04-04,4,1874.86,Tren
V2057,Brasil,47,F,Machu Picchu,Cusco,2024-03-08,6,1872.45,Avión
V2058,Chile,59,F,Líneas de Nazca,Ica,2023-04-19,7,4079.49,Bus
V2059,Perú,66,M,Huacachina,Ica,2023-09-03,8,2323.03,Avión
V2060,España,38,F,Machu Picchu,Cusco,2024-08-15,15,2776.51,Auto
V2061,Perú,41,M,Plaza de Armas,Arequipa,2024-08-25,9,2342.02,Avión
V2062,Perú,41,F,Cañón del Colca,Arequipa,2023-01-01,15,2469.66,Tren
V2063,España,47,F,Líneas de Nazca,Ica,2023-08-06,2,1864.7,Auto
V2064,Perú,70,F,Barranco,Lima,2024-04-25,8,446.79,nan
V2065,Colombia,24,M,Islas Ballestas,Ica,2024-08-28,8,1044.75,Avión
V2066,Chile,49,M,Monasterio de Santa Catalina,Arequipa,2023-09-03,6,1713.32,Tren
V2067,Chile,60,F,Monasterio de Santa Catalina,Arequipa,2023-02-18,4,4119.99,Auto
V2068,EE.UU.,51,M,Miraflores,Lima,2023-01-28,11,1507.53,Tren
V2069,Colombia,68,F,Lago Titicaca,Puno,2024-02-26,2,3883.38,Bus
V2070,España,65,M,Valle Sagrado,Cusco,2024-10-16,9,3352.39,Auto
V2071,Chile,23,F,Monasterio de Santa Catalina,Arequipa,2023-11-19,4,1816.9,Tren
V2072,Colombia,62,M,Líneas de Nazca,Ica,2024-02-29,3,589.76,Bus
V2073,Perú,43,M,Cañón del Colca,Arequipa,2024-02-10,6,1293.38,Avión
V2074,Perú,56,F,Plaza de Armas,Arequipa,2023-11-13,15,410.14,nan
V2075,Argentina,22,M,Valle Sagrado,Cusco,2024-06-15,6,1444.35,Avión
V2076,EE.UU.,42,M,Islas Uros,Puno,2025-09-23,5,531.09,Auto
V2077,Chile,56,M,Miraflores,Lima,2025-08-14,10,1326.71,Tren
V2078,Argentina,46,F,Machu Picchu,Cusco,2024-04-18,10,1622.08,nan
V2079,Alemania,25,F,Montaña 7 Colores,Cusco,2025-04-01,5,2546.1,Avión
V2080,Perú,39,F,Islas Ballestas,Ica,2024-06-26,5,776.81,Tren
V2081,Perú,35,F,Sillustani,Puno,2023-01-17,12,1823.27,Tren
V2082,Chile,46,M,Machu Picchu,Cusco,2023-07-04,11,2300.4,Tren
V2083,Perú,67,M,Miraflores,Lima,2023-01-30,4,1493.56,Auto
V2084,Brasil,55,F,Valle Sagrado,Cusco,2023-04-01,5,3268.53,Tren
V2085,EE.UU.,34,M,Machu Picchu,Cusco,2024-03-01,13,4092.15,Tren
V2086,Chile,18,M,Centro Histórico,Lima,2025-07-13,8,2945.09,nan
V2087,Perú,34,F,Montaña 7 Colores,Cusco,2025-09-05,10,1679.55,nan
V2088,Perú,43,M,Huacachina,Ica,2024-11-26,11,649.58,Tren
V2089,Perú,56,F,Monasterio de Santa Catalina,Arequipa,2023-05-03,8,814.76,Tren
V2090,Perú,66,M,Barranco,Lima,2024-06-16,15,246.35,Tren
V2091,Perú,65,M,Monasterio de Santa Catalina,Arequipa,2024-02-21,2,2418.08,Avión
V2092,EE.UU.,50,F,Islas Uros,Puno,2023-01-18,1,4153.83,nan
V2093,Perú,34,M,Huacachina,Ica,2023-09-09,8,1423.62,nan
V2094,EE.UU.,23,M,Huacachina,Ica,2023-04-18,8,996.3,Tren
V2095,Perú,64,F,Machu Picchu,Cusco,2024-08-07,12,2621.33,Auto
V2096,México,50,F,Plaza de Armas,Arequipa,2024-03-01,8,3095.84,Avión
V2097,Perú,25,M,Monasterio de Santa Catalina,Arequipa,2025-09-25,5,1533.74,Avión
V2098,Perú,56,F,Valle Sagrado,Cusco,2025-01-24,3,2150.18,Bus
V2099,España,34,F,Machu Picchu,Cusco,2025-09-13,5,4333.88,Tren
V2100,Chile,59,F,Líneas de Nazca,Ica,2024-06-30,15,1773.95,Tren
V2101,Perú,70,F,Machu Picchu,Cusco,2024-11-26,6,402.82,nan
V2102,México,43,M,Barranco,Lima,2025-09-14,3,3891.3,Tren
V2103,Perú,66,F,Cañón del Colca,Arequipa,2025-06-20,6,633.09,nan
V2104,Perú,70,M,Montaña 7 Colores,Cusco,2025-07-30,9,1870.85,Avión
V2105,EE.UU.,38,F,Montaña 7 Colores,Cusco,2023-06-28,15,2244.53,Tren
V2106,Argentina,18,M,Islas Ballestas,Ica,2023-09-07,14,3558.6,nan
V2107,Chile,33,M,Sillustani,Puno,2024-09-16,4,314.78,nan
V2108,EE.UU.,58,F,Montaña 7 Colores,Cusco,2024-02-19,7,691.84,nan
V2109,EE.UU.,28,M,Valle Sagrado,Cusco,2023-11-28,15,1072.09,Avión
V2110,Perú,27,M,Islas Ballestas,Ica,2024-02-13,8,964.55,Avión
V2111,Perú,66,M,Valle Sagrado,Cusco,2025-02-15,1,861.5,Auto
V2112,Argentina,33,F,Islas Uros,Puno,2024-12-31,11,4019.12,Tren
V2113,Brasil,35,F,Sillustani,Puno,2024-01-20,9,994.6,Auto
V2114,Perú,65,F,Montaña 7 Colores,Cusco,2023-02-01,4,2691.69,nan
V2115,Brasil,55,F,Lago Titicaca,Puno,2024-05-16,9,4105.83,nan
V2116,Chile,39,F,Machu Picchu,Cusco,2024-05-16,13,3898.25,Tren
V2117,Perú,40,F,Plaza de Armas,Arequipa,2023-08-24,13,736.42,Avión
V2118,EE.UU.,28,M,Huacachina,Ica,2025-05-06,6,3832.4,Avión
V2119,Perú,32,F,Lago Titicaca,Puno,2025-07-08,11,1070.99,Bus
V2120,Chile,54,F,Barranco,Lima,2025-06-18,13,2965.24,Tren
V2121,Argentina,47,F,Islas Ballestas,Ica,2023-12-28,11,2597.29,Auto
V2122,EE.UU.,44,M,Huacachina,Ica,2023-01-04,6,484.88,Auto
V2123,Chile,30,F,Líneas de Nazca,Ica,2023-10-13,15,778.65,nan
V2124,Argentina,67,M,Lago Titicaca,Puno,2024-10-26,14,4010.57,Tren
V2125,Perú,29,F,Islas Ballestas,Ica,2023-02-07,11,826.54,Auto
V2126,EE.UU.,31,M,Cañón del Colca,Arequipa,2023-11-30,13,3337.96,Tren
V2127,Perú,50,F,Monasterio de Santa Catalina,Arequipa,2024-02-07,15,1810.18,Tren
V2128,Brasil,36,M,Cañón del Colca,Arequipa,2023-07-29,14,1643.92,Bus
V2129,Colombia,33,M,Miraflores,Lima,2024-02-06,14,3057.71,nan
V2130,EE.UU.,57,M,Plaza de Armas,Arequipa,2023-06-19,4,1303.17,Avión
V2131,EE.UU.,55,F,Islas Uros,Puno,2025-01-19,3,3560.4,Bus
V2132,EE.UU.,58,M,Barranco,Lima,2023-02-14,5,3218.48,Auto
V2133,Perú,39,F,Islas Ballestas,Ica,2025-08-05,2,1682.97,Avión
V2134,Chile,24,F,Plaza de Armas,Arequipa,2024-05-19,11,773.16,nan
V2135,Chile,28,M,Sillustani,Puno,2024-07-06,10,3735.15,Avión
V2136,Perú,44,M,Sillustani,Puno,2024-11-22,1,2776.87,nan
V2137,Brasil,50,F,Centro Histórico,Lima,2023-09-15,11,4346.09,Auto
V2138,Perú,26,M,Barranco,Lima,2025-05-06,12,1847.48,Bus
V2139,EE.UU.,23,M,Sillustani,Puno,2025-01-23,2,598.02,Bus
V2140,Brasil,67,M,Cañón del Colca,Arequipa,2024-11-23,7,866.61,Avión
V2141,España,23,F,Barranco,Lima,2025-04-06,6,2479.15,Tren
V2142,España,21,F,Líneas de Nazca,Ica,2024-05-23,2,3448.16,Bus
V2143,Brasil,58,F,Sillustani,Puno,2025-04-16,15,2278.9,Avión
V2144,Alemania,60,F,Plaza de Armas,Arequipa,2024-11-15,12,3764.48,Avión
V2145,EE.UU.,68,M,Huacachina,Ica,2025-02-10,14,3302.14,Bus
V2146,Perú,25,M,Sillustani,Puno,2024-06-18,9,1996.3,Auto
V2147,EE.UU.,18,M,Líneas de Nazca,Ica,2025-04-21,11,4461.0,nan
V2148,Perú,32,M,Miraflores,Lima,2024-05-14,11,1387.03,Auto
V2149,México,39,M,Centro Histórico,Lima,2023-03-29,6,862.16,Avión
V2150,Argentina,46,F,Sillustani,Puno,2025-02-24,13,4247.27,Avión
V2151,EE.UU.,23,F,Valle Sagrado,Cusco,2024-10-12,4,3797.56,Avión
V2152,Brasil,58,F,Montaña 7 Colores,Cusco,2024-05-27,2,4327.87,Avión
V2153,Colombia,52,M,Centro Histórico,Lima,2025-01-09,13,630.88,Tren
V2154,Argentina,27,M,Plaza de Armas,Arequipa,2023-04-19,1,3356.63,Bus
V2155,Chile,29,M,Huacachina,Ica,2024-03-13,6,3463.12,Avión
V2156,Perú,42,F,Plaza de Armas,Arequipa,2023-03-17,11,1298.66,Tren
V2157,Francia,26,F,Islas Uros,Puno,2025-07-13,15,1389.43,nan
V2158,Perú,38,F,Sillustani,Puno,2023-10-30,3,2686.18,nan
V2159,EE.UU.,26,M,Miraflores,Lima,2025-06-22,13,2103.71,Auto
V2160,México,68,F,Líneas de Nazca,Ica,2023-06-14,5,1625.34,Bus
V2161,Francia,24,M,Plaza de Armas,Arequipa,2024-07-12,10,2641.98,Tren
V2162,Argentina,19,M,Barranco,Lima,2024-11-29,5,3143.74,nan
V2163,EE.UU.,37,M,Sillustani,Puno,2023-06-28,7,4314.79,Bus
V2164,EE.UU.,35,F,Islas Ballestas,Ica,2024-06-23,11,2437.68,Tren
V2165,España,26,M,Islas Ballestas,Ica,2025-01-17,6,3948.61,nan
V2166,Perú,58,M,Islas Uros,Puno,2023-11-25,4,1711.03,Auto
V2167,Perú,23,M,Islas Ballestas,Ica,2023-05-05,8,2202.5,nan
V2168,Perú,51,M,Montaña 7 Colores,Cusco,2023-05-15,13,855.84,Auto
V2169,Perú,57,M,Barranco,Lima,2023-09-06,15,2987.15,Avión
V2170,Perú,54,F,Líneas de Nazca,Ica,2024-05-31,5,1919.47,Avión
V2171,Perú,19,M,Islas Uros,Puno,2024-03-02,3,2944.13,Bus
V2172,Perú,67,F,Cañón del Colca,Arequipa,2024-12-05,1,708.46,Bus
V2173,Perú,55,F,Montaña 7 Colores,Cusco,2025-07-26,13,1755.17,nan
V2174,Alemania,48,M,Montaña 7 Colores,Cusco,2025-04-10,2,2281.61,Auto
V2175,México,54,F,Líneas de Nazca,Ica,2024-06-04,4,468.21,Bus
V2176,Perú,27,F,Miraflores,Lima,2025-03-20,14,2831.69,Avión
V2177,Chile,54,F,Huacachina,Ica,2024-08-12,3,439.86,Avión
V2178,Perú,51,F,Machu Picchu,Cusco,2025-02-28,6,2494.41,Tren
V2179,España,18,M,Cañón del Colca,Arequipa,2023-05-03,14,2522.66,Bus
V2180,Chile,28,F,Monasterio de Santa Catalina,Arequipa,2025-06-16,6,2771.14,nan
V2181,EE.UU.,51,F,Islas Ballestas,Ica,2025-04-09,3,3270.76,Bus
V2182,Chile,30,M,Montaña 7 Colores,Cusco,2023-08-30,8,3106.12,Tren
V2183,Perú,50,M,Monasterio de Santa Catalina,Arequipa,2024-09-01,7,375.75,Avión
V2184,Perú,52,F,Cañón del Colca,Arequipa,2024-11-27,11,1524.63,Auto
V2185,Perú,67,M,Sillustani,Puno,2023-04-04,14,745.95,Auto
V2186,EE.UU.,56,M,Sillustani,Puno,2023-07-14,15,3540.01,Avión
V2187,EE.UU.,70,F,Cañón del Colca,Arequipa,2023-07-03,2,1506.35,nan
V2188,Perú,32,F,Islas Ballestas,Ica,2025-05-11,2,728.13,Avión
V2189,Perú,33,M,Sillustani,Puno,2023-07-02,9,405.84,Bus
V2190,Perú,65,F,Plaza de Armas,Arequipa,2023-10-24,5,2730.24,Auto
V2191,Perú,53,M,Líneas de Nazca,Ica,2024-03-21,1,2654.58,Avión
V2192,España,19,F,Montaña 7 Colores,Cusco,2024-08-09,3,2250.93,Bus
V2193,Perú,32,F,Miraflores,Lima,2025-06-09,13,613.43,Auto
V2194,Chile,45,F,Líneas de Nazca,Ica,2024-12-17,15,3958.0,nan
V2195,Argentina,66,M,Centro Histórico,Lima,2025-01-24,5,4056.38,Avión
V2196,EE.UU.,39,M,Miraflores,Lima,2024-11-28,4,2091.69,Tren
V2197,Perú,30,F,Miraflores,Lima,2025-09-03,6,2018.68,Bus
V2198,Alemania,45,M,Centro Histórico,Lima,2024-07-13,14,2762.96,nan
